0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
0.0,0.9083870053291321,0.9818471074104309,0.8550003170967102,1.003645896911621,0.9791920781135559,0.9159236550331116,0.8681216239929199,1.0029206275939941,0.9853468537330627,0.9420408606529236,0.8774765133857727,1.038745403289795,0.9462438821792603,0.8509293794631958,0.9081544876098633,0.9923378825187683,0.9589579701423645,0.884554386138916,0.9508874416351318,1.2770873308181763,1.324597716331482,1.2891912460327148,1.260352373123169,1.2784481048583984,1.2640126943588257,1.2777073383331299,1.2191216945648193,1.2613509893417358,1.3056272268295288,1.3193966150283813,1.3085843324661255,1.3681552410125732,1.3553913831710815,1.298616647720337,1.2918449640274048,1.3422023057937622,1.3866641521453857,1.2790976762771606,1.30653715133667,1.2830989360809326,1.3276448249816895,1.3648605346679688,1.3719227313995361,1.3588873147964478,1.3462051153182983,1.3397831916809082,1.3563697338104248,1.3299992084503174,1.2959331274032593,1.3404754400253296,1.4044907093048096,1.3698168992996216,1.3519493341445923,1.348254919052124,1.4021480083465576,1.3784468173980713,1.296409010887146,1.4409176111221313,1.4525139331817627,1.381943941116333,1.3881748914718628,1.3108434677124023,1.3787438869476318,1.2582521438598633,1.339949369430542,1.3351420164108276,1.2618743181228638,1.323423981666565,1.3500038385391235,1.3099029064178467,1.3239216804504395,1.3080416917800903,1.3108584880828857,1.3368325233459473,1.2977068424224854,1.2948440313339233,1.3363114595413208,1.3832595348358154,1.3117917776107788,1.3150888681411743,1.2985801696777344,1.3811520338058472,1.3727093935012817
0.9083870053291321,0.0,1.0057551860809326,0.9526183009147644,1.0976653099060059,1.090157389640808,1.0686331987380981,1.030720829963684,0.9856735467910767,0.9263094067573547,0.9047508835792542,1.02904212474823,1.1106290817260742,0.9781246781349182,0.9351956844329834,1.004408359527588,0.7708037495613098,0.9328588247299194,0.9465106129646301,1.0005015134811401,1.197308897972107,1.2149866819381714,1.1983081102371216,1.2050613164901733,1.2593837976455688,1.2010829448699951,1.263310194015503,1.2073299884796143,1.2082340717315674,1.1890909671783447,1.2981531620025635,1.3501979112625122,1.2812384366989136,1.3677161931991577,1.211311936378479,1.3091024160385132,1.1475276947021484,1.272932529449463,1.1717073917388916,1.224210262298584,1.0745757818222046,1.2415509223937988,1.2991775274276733,1.279755711555481,1.3015906810760498,1.3117594718933105,1.3340076208114624,1.2983626127243042,1.3268078565597534,1.2650877237319946,1.3049598932266235,1.3089998960494995,1.3670798540115356,1.407494306564331,1.3480104207992554,1.3997894525527954,1.3016440868377686,1.3812839984893799,1.3084720373153687,1.3674277067184448,1.2421919107437134,1.332913875579834,1.3141908645629883,1.3827784061431885,1.1982886791229248,1.2707712650299072,1.2446506023406982,1.2496671676635742,1.2758933305740356,1.2765953540802002,1.316075325012207,1.3210318088531494,1.282934308052063,1.1687777042388916,1.3263862133026123,1.2137783765792847,1.1726391315460205,1.3165092468261719,1.2991547584533691,1.2108731269836426,1.221384882926941,1.2388579845428467,1.2499269247055054,1.2992972135543823
0.9818471074104309,1.0057551860809326,0.0,1.058367371559143,1.1442902088165283,1.1029466390609741,1.00574791431427,0.9958713054656982,1.1308451890945435,1.0179320573806763,1.0770249366760254,1.0974328517913818,1.0864496231079102,1.0338575839996338,1.0028471946716309,0.8273542523384094,1.0605530738830566,1.105087161064148,1.0353893041610718,1.0727399587631226,1.3661956787109375,1.3941224813461304,1.3707395792007446,1.3814992904663086,1.4045474529266357,1.371713638305664,1.3504031896591187,1.353957176208496,1.3622021675109863,1.30817449092865,1.3966296911239624,1.378795862197876,1.3153669834136963,1.3789403438568115,1.2894470691680908,1.394541621208191,1.3156187534332275,1.4011636972427368,1.3073124885559082,1.3424863815307617,1.3344581127166748,1.357150912284851,1.4216431379318237,1.4289021492004395,1.4225653409957886,1.4316459894180298,1.465899109840393,1.4233839511871338,1.3835103511810303,1.4066182374954224,1.3987120389938354,1.3990061283111572,1.401797890663147,1.4091970920562744,1.3469816446304321,1.3679797649383545,1.3767112493515015,1.4387750625610352,1.431043267250061,1.4445229768753052,1.3707194328308105,1.400667667388916,1.3996340036392212,1.4403703212738037,1.422078013420105,1.4342108964920044,1.39085853099823,1.3833591938018799,1.4191511869430542,1.2158783674240112,1.389606237411499,1.4155259132385254,1.4213427305221558,1.3612759113311768,1.3405238389968872,1.4046913385391235,1.3861610889434814,1.3632128238677979,1.3952000141143799,1.3782674074172974,1.4284807443618774,1.3298611640930176,1.43211030960083,1.3944053649902344
0.8550003170967102,0.9526183009147644,1.058367371559143,0.0,1.0240437984466553,1.0657570362091064,1.049211025238037,1.0163639783859253,1.0250976085662842,0.8709325194358826,1.058772325515747,0.9964385032653809,1.0822566747665405,1.0501961708068848,0.9043093919754028,1.0103977918624878,1.0321789979934692,1.0350335836410522,0.9615832567214966,0.8644736409187317,1.3271255493164062,1.3655176162719727,1.3200432062149048,1.3343092203140259,1.3994777202606201,1.3223671913146973,1.40866219997406,1.346793532371521,1.317827582359314,1.3168129920959473,1.404578447341919,1.4207161664962769,1.446840524673462,1.4273566007614136,1.3895058631896973,1.3900738954544067,1.4200291633605957,1.377328634262085,1.3406809568405151,1.348172903060913,1.3192123174667358,1.3666023015975952,1.3130059242248535,1.2977416515350342,1.3030381202697754,1.323961853981018,1.3337193727493286,1.306169867515564,1.3890432119369507,1.3287509679794312,1.3364776372909546,1.354127287864685,1.3760509490966797,1.412981629371643,1.32944655418396,1.374219536781311,1.3922855854034424,1.3627921342849731,1.3688302040100098,1.373022198677063,1.3779914379119873,1.365181565284729,1.373774766921997,1.405565857887268,1.286101222038269,1.293176293373108,1.3904485702514648,1.3073410987854004,1.3658524751663208,1.399239182472229,1.3842753171920776,1.3855006694793701,1.3830550909042358,1.2989635467529297,1.3919633626937866,1.3194059133529663,1.2576649188995361,1.3873752355575562,1.3571882247924805,1.4090346097946167,1.2923927307128906,1.334902048110962,1.364055871963501,1.4254887104034424
1.003645896911621,1.0976653099060059,1.1442902088165283,1.0240437984466553,0.0,1.0330004692077637,1.0867441892623901,1.0242319107055664,1.0180110931396484,1.0294008255004883,1.1169722080230713,1.0862289667129517,1.0587607622146606,1.0434232950210571,0.9598066210746765,1.0127383470535278,0.9936686158180237,1.0666028261184692,0.9127028584480286,1.011636734008789,1.2959448099136353,1.2759283781051636,1.2997410297393799,1.2916566133499146,1.3203293085098267,1.3034720420837402,1.3217175006866455,1.2901875972747803,1.3255064487457275,1.3448106050491333,1.3355202674865723,1.290795922279358,1.370003581047058,1.364854097366333,1.3385378122329712,1.2464845180511475,1.3663469552993774,1.358436942100525,1.3443289995193481,1.261297345161438,1.2997556924819946,1.342824101448059,1.254132628440857,1.2709081172943115,1.246911883354187,1.2589327096939087,1.311334490776062,1.2717257738113403,1.286717414855957,1.2418502569198608,1.2717448472976685,1.2978997230529785,1.2860130071640015,1.2755604982376099,1.3055897951126099,1.2929681539535522,1.289448618888855,1.1810588836669922,1.2735331058502197,1.3382443189620972,1.2987440824508667,1.3312335014343262,1.2863706350326538,1.3395473957061768,1.3019810914993286,1.3019174337387085,1.3624517917633057,1.2991678714752197,1.348995566368103,1.3690448999404907,1.3132343292236328,1.343218445777893,1.2425748109817505,1.3398921489715576,1.3338255882263184,1.308958888053894,1.2973145246505737,1.3315260410308838,1.343226671218872,1.3213614225387573,1.3127427101135254,1.2383042573928833,1.2978602647781372,1.4272620677947998
0.9791920781135559,1.090157389640808,1.1029466390609741,1.0657570362091064,1.0330004692077637,0.0,0.9890441298484802,1.03388512134552,0.9440007209777832,1.0496952533721924,1.068618893623352,1.0590307712554932,1.0294511318206787,0.9695128798484802,1.0135185718536377,0.9639561772346497,1.0538902282714844,0.928266704082489,0.9084990620613098,1.0282505750656128,1.3624603748321533,1.3999159336090088,1.3870079517364502,1.3679406642913818,1.3709814548492432,1.3578777313232422,1.3388017416000366,1.3621238470077515,1.3541710376739502,1.3669342994689941,1.3409817218780518,1.34562087059021,1.3689379692077637,1.3393043279647827,1.3379383087158203,1.2186620235443115,1.3929810523986816,1.4359612464904785,1.3253036737442017,1.38033926486969,1.3604825735092163,1.3820149898529053,1.3876200914382935,1.4128916263580322,1.3891655206680298,1.382380485534668,1.403207778930664,1.3849380016326904,1.356519341468811,1.3798162937164307,1.374160647392273,1.3947709798812866,1.3496735095977783,1.3687478303909302,1.3585741519927979,1.367486596107483,1.356752872467041,1.325411319732666,1.4113929271697998,1.4447863101959229,1.3711634874343872,1.4118503332138062,1.3752375841140747,1.459324598312378,1.3697508573532104,1.411404013633728,1.4072641134262085,1.378443956375122,1.370634913444519,1.394925832748413,1.341935634613037,1.3692620992660522,1.3769516944885254,1.378208041191101,1.3611109256744385,1.395668864250183,1.3379693031311035,1.411455750465393,1.348641276359558,1.3602498769760132,1.3389900922775269,1.3060334920883179,1.4005690813064575,1.4428080320358276
0.9159236550331116,1.0686331987380981,1.00574791431427,1.049211025238037,1.0867441892623901,0.9890441298484802,0.0,1.015005111694336,1.0099875926971436,1.036038875579834,0.9937242865562439,0.746381402015686,1.058570384979248,0.9432969689369202,0.9575310945510864,0.9533593654632568,1.034248948097229,0.9311924576759338,0.9042491316795349,1.0150796175003052,1.3567209243774414,1.3947829008102417,1.3818299770355225,1.367413878440857,1.3936364650726318,1.343590259552002,1.3796144723892212,1.3688191175460815,1.3723026514053345,1.3629270792007446,1.347786784172058,1.3763989210128784,1.3996824026107788,1.3706172704696655,1.3541885614395142,1.338307499885559,1.3872151374816895,1.467344045639038,1.364080548286438,1.3819113969802856,1.392667293548584,1.3791985511779785,1.4129345417022705,1.415929913520813,1.4025541543960571,1.4135019779205322,1.4125239849090576,1.4064432382583618,1.4309762716293335,1.4283467531204224,1.4286184310913086,1.417869210243225,1.3891140222549438,1.4183940887451172,1.4202227592468262,1.3640453815460205,1.4273581504821777,1.4103761911392212,1.4641642570495605,1.5088857412338257,1.4336309432983398,1.451187252998352,1.4106217622756958,1.4435635805130005,1.3777422904968262,1.429819107055664,1.4104887247085571,1.427111029624939,1.4434013366699219,1.3655438423156738,1.3519737720489502,1.3383287191390991,1.4139211177825928,1.419040322303772,1.3628371953964233,1.4388861656188965,1.3424088954925537,1.4397717714309692,1.3951832056045532,1.3864885568618774,1.355161190032959,1.3738116025924683,1.4378308057785034,1.4230537414550781
0.8681216239929199,1.030720829963684,0.9958713054656982,1.0163639783859253,1.0242319107055664,1.03388512134552,1.015005111694336,0.0,1.071592926979065,1.0252161026000977,0.9433353543281555,1.0546951293945312,1.0581995248794556,0.7743865847587585,0.898959219455719,1.005415439605713,1.069137454032898,0.9769205451011658,0.8567237257957458,0.9865618944168091,1.3334015607833862,1.3733439445495605,1.3526673316955566,1.3478649854660034,1.4058901071548462,1.3418570756912231,1.2789803743362427,1.3341546058654785,1.3338762521743774,1.3301995992660522,1.289646863937378,1.3117189407348633,1.3554551601409912,1.4009313583374023,1.3159527778625488,1.3398499488830566,1.3689184188842773,1.4327436685562134,1.3425332307815552,1.327467679977417,1.2848176956176758,1.3518295288085938,1.3448963165283203,1.349402666091919,1.3307373523712158,1.3468984365463257,1.374703049659729,1.3522496223449707,1.2824565172195435,1.3395962715148926,1.3200079202651978,1.3636054992675781,1.2927385568618774,1.325127363204956,1.2605576515197754,1.3649649620056152,1.348613977432251,1.3125289678573608,1.3723504543304443,1.4373164176940918,1.361210823059082,1.3677278757095337,1.2859885692596436,1.3522151708602905,1.3356549739837646,1.4056776762008667,1.322963833808899,1.3581218719482422,1.3500161170959473,1.3137799501419067,1.2813966274261475,1.3566612005233765,1.340609073638916,1.3335896730422974,1.348999261856079,1.3422062397003174,1.3203314542770386,1.3974913358688354,1.3494164943695068,1.3056092262268066,1.3543356657028198,1.3046207427978516,1.4092357158660889,1.4166889190673828
1.0029206275939941,0.9856735467910767,1.1308451890945435,1.0250976085662842,1.0180110931396484,0.9440007209777832,1.0099875926971436,1.071592926979065,0.0,0.9462422728538513,0.951991617679596,0.9014081954956055,1.08534574508667,0.9578414559364319,1.0390866994857788,1.0676581859588623,0.9579416513442993,0.9982356429100037,0.9203360676765442,1.0085701942443848,1.2909905910491943,1.3032735586166382,1.3173573017120361,1.3046112060546875,1.3205244541168213,1.2952138185501099,1.2788822650909424,1.3019298315048218,1.2949442863464355,1.2408281564712524,1.2430649995803833,1.1950052976608276,1.2970854043960571,1.3260724544525146,1.2878233194351196,1.2452937364578247,1.2998955249786377,1.3502668142318726,1.285826563835144,1.2950319051742554,1.2495319843292236,1.3326654434204102,1.372987151145935,1.374463438987732,1.3645093441009521,1.377405047416687,1.3944181203842163,1.3742138147354126,1.3420758247375488,1.357840657234192,1.3657408952713013,1.3552783727645874,1.3253891468048096,1.28532075881958,1.3628129959106445,1.396193027496338,1.3917818069458008,1.3404881954193115,1.3682763576507568,1.4114145040512085,1.3539199829101562,1.4015541076660156,1.3524408340454102,1.4582712650299072,1.3653194904327393,1.3305374383926392,1.3593276739120483,1.3541016578674316,1.3769731521606445,1.368849515914917,1.2818852663040161,1.2368381023406982,1.3605026006698608,1.3324110507965088,1.3502779006958008,1.3517553806304932,1.3253793716430664,1.3843655586242676,1.3881232738494873,1.2855581045150757,1.3305572271347046,1.2733819484710693,1.3522865772247314,1.4087852239608765
0.9853468537330627,0.9263094067573547,1.0179320573806763,0.8709325194358826,1.0294008255004883,1.0496952533721924,1.036038875579834,1.0252161026000977,0.9462422728538513,0.0,1.0508257150650024,1.0005983114242554,1.1416735649108887,1.046290636062622,0.9377226829528809,0.9642037153244019,0.8995262980461121,1.0001554489135742,0.9574219584465027,0.8022945523262024,1.3298264741897583,1.3090938329696655,1.3303669691085815,1.348883032798767,1.351029634475708,1.3294453620910645,1.3829939365386963,1.3435240983963013,1.360032558441162,1.3401970863342285,1.3947752714157104,1.3945748805999756,1.3982621431350708,1.4285924434661865,1.3508645296096802,1.3610022068023682,1.4000742435455322,1.424309253692627,1.354516625404358,1.3209961652755737,1.2683719396591187,1.4001072645187378,1.3172558546066284,1.3251301050186157,1.2999098300933838,1.3386975526809692,1.3609000444412231,1.3156262636184692,1.3761794567108154,1.3383897542953491,1.3515924215316772,1.3492608070373535,1.368056058883667,1.3977975845336914,1.3452039957046509,1.4054529666900635,1.368649959564209,1.369259238243103,1.344509482383728,1.4178019762039185,1.359501838684082,1.3910648822784424,1.366485595703125,1.4176461696624756,1.3656435012817383,1.3220856189727783,1.3937766551971436,1.3506028652191162,1.411858081817627,1.3901355266571045,1.3992446660995483,1.3992680311203003,1.3602747917175293,1.349703311920166,1.3558216094970703,1.3231158256530762,1.2853754758834839,1.3830126523971558,1.3699449300765991,1.384924054145813,1.3085825443267822,1.3498326539993286,1.406482219696045,1.4072136878967285
